Date and Time	Latitude of location reported by game	Longitude of location reported by game
2023-12-27T12:16:45.061Z	52.49321	13.202416
2023-12-27T12:21:06.210Z	0	0
2023-12-27T12:21:17.741Z	0	0
2023-12-27T12:25:01.479Z	0	0
2023-12-27T12:25:25.010Z	52.528333	13.215966
2023-12-27T12:30:58.107Z	0	0
2023-12-27T12:36:02.176Z	0	0
2023-12-27T12:43:31.594Z	0	0
2023-12-27T12:50:03.014Z	0	0
2023-12-27T14:26:28.470Z	52.531849	13.214015
2023-12-27T14:26:31.567Z	52.531746	13.21476
2023-12-27T14:30:01.914Z	52.526842	13.247148
2023-12-27T14:30:22.195Z	52.524604	13.247633
2023-12-27T14:31:20.734Z	52.523161	13.249434
2023-12-27T14:31:59.371Z	52.521489	13.253323
2023-12-27T14:32:01.923Z	52.520998	13.253761
2023-12-27T14:32:19.182Z	52.520349	13.255645
2023-12-27T14:32:28.913Z	52.519581	13.255903
2023-12-27T14:32:36.437Z	52.518916	13.256841
2023-12-27T14:33:43.778Z	52.516758	13.259809
2023-12-27T14:33:59.184Z	52.516758	13.259809
2023-12-27T14:34:14.553Z	52.51605	13.261559
2023-12-27T14:34:17.391Z	52.515817	13.262407
2023-12-27T14:35:44.662Z	52.510784	13.269757
2023-12-27T14:35:49.096Z	52.510566	13.270486
2023-12-27T14:37:38.623Z	52.50684	13.279333
2023-12-27T14:37:41.400Z	52.506254	13.279381
2023-12-27T14:38:23.767Z	52.503297	13.278499
2023-12-27T15:02:41.345Z	52.376188	13.111621
2023-12-27T15:02:46.402Z	52.376188	13.111621
2023-12-27T15:03:59.827Z	52.373506	13.111315
2023-12-27T15:05:43.996Z	52.37251	13.131663
2023-12-27T15:05:45.172Z	52.37251	13.131663
2023-12-27T15:05:45.525Z	52.37251	13.131663
2023-12-27T15:09:33.484Z	52.350792	13.14736
2023-12-27T15:09:34.482Z	52.350792	13.14736
2023-12-27T15:09:34.858Z	52.350792	13.14736
2023-12-27T15:13:20.944Z	52.328806	13.166635
2023-12-27T15:13:24.019Z	52.328635	13.166146
2023-12-27T15:13:57.095Z	52.328465	13.165059
2023-12-27T15:15:31.638Z	52.327757	13.162229
2023-12-27T15:19:40.260Z	52.328806	13.166635
2023-12-27T15:20:07.451Z	52.328635	13.166146
2023-12-27T15:24:57.511Z	52.32171	13.129186
2023-12-27T15:25:00.184Z	52.321151	13.128235
2023-12-27T15:25:29.083Z	52.320065	13.127799
2023-12-27T15:48:40.699Z	52.318305	13.127779
2023-12-28T07:54:38.838Z	52.313979	13.123089
2023-12-28T08:06:05.808Z	0	0
2023-12-28T08:09:23.454Z	0	0
2023-12-28T08:11:32.745Z	0	0
2023-12-28T08:14:40.884Z	0	0
2023-12-28T08:16:53.678Z	0	0
2023-12-28T08:20:06.994Z	0	0
2023-12-28T08:22:16.739Z	0	0
2023-12-28T08:26:26.960Z	0	0
2023-12-28T08:27:34.904Z	0	0
2023-12-28T08:28:04.857Z	0	0
2023-12-28T08:28:35.960Z	0	0
2023-12-28T08:29:06.464Z	0	0
2023-12-28T08:29:46.897Z	0	0
2023-12-28T08:30:17.460Z	0	0
2023-12-28T08:30:48.363Z	0	0
2023-12-28T08:31:19.804Z	0	0
2023-12-28T08:31:49.920Z	0	0
2023-12-28T08:32:20.442Z	0	0
2023-12-28T08:32:51.952Z	0	0
2023-12-28T08:33:22.531Z	0	0
2023-12-28T08:33:53.938Z	0	0
2023-12-28T08:34:23.850Z	0	0
2023-12-28T08:34:54.912Z	0	0
2023-12-28T08:35:25.871Z	0	0
2023-12-28T08:35:57.077Z	0	0
2023-12-28T08:36:26.950Z	0	0
2023-12-28T08:36:57.883Z	0	0
2023-12-28T08:37:27.896Z	0	0
2023-12-28T08:37:58.999Z	0	0
2023-12-28T08:38:34.026Z	0	0
2023-12-28T08:39:05.003Z	0	0
2023-12-28T08:39:35.410Z	0	0
2023-12-28T08:40:06.459Z	0	0
2023-12-28T08:40:36.872Z	0	0
2023-12-28T08:41:06.435Z	0	0
2023-12-28T08:41:37.360Z	0	0
2023-12-28T08:42:08.085Z	52.318305	13.127779
2023-12-28T08:42:08.805Z	0	0
2023-12-28T08:42:57.907Z	52.318305	13.127779
2023-12-28T08:43:08.957Z	0	0
2023-12-28T08:48:11.225Z	0	0
2023-12-28T08:48:16.181Z	0	0
2023-12-28T08:48:45.386Z	0	0
2023-12-28T08:49:16.905Z	0	0
2023-12-28T08:49:47.855Z	0	0
2023-12-28T08:50:18.102Z	0	0
2023-12-28T08:50:48.388Z	0	0
2023-12-28T08:51:18.398Z	0	0
2023-12-28T08:51:49.378Z	0	0
2023-12-28T08:52:20.899Z	0	0
2023-12-28T08:52:51.913Z	0	0
2023-12-28T08:53:21.791Z	0	0
2023-12-28T08:53:52.962Z	0	0
2023-12-28T08:54:22.906Z	0	0
2023-12-28T08:54:54.081Z	0	0
2023-12-28T08:55:24.409Z	0	0
2023-12-28T08:55:54.863Z	0	0
2023-12-28T08:56:26.374Z	0	0
2023-12-28T08:56:57.587Z	0	0
2023-12-28T08:57:27.502Z	0	0
2023-12-28T08:57:57.420Z	0	0
2023-12-28T08:58:28.030Z	0	0
2023-12-28T08:58:58.423Z	0	0
2023-12-28T08:59:28.944Z	0	0
2023-12-28T08:59:58.378Z	0	0
2023-12-28T09:00:29.898Z	0	0
2023-12-28T09:01:00.930Z	0	0
2023-12-28T09:01:30.401Z	0	0
2023-12-28T09:02:01.930Z	0	0
2023-12-28T09:02:31.916Z	0	0
2023-12-28T09:03:09.579Z	0	0
2023-12-28T09:03:40.891Z	0	0
2023-12-28T09:04:11.840Z	0	0
2023-12-28T09:04:42.001Z	0	0
2023-12-28T09:05:12.916Z	0	0
2023-12-28T10:30:26.910Z	52.315325	13.132687
2023-12-28T10:44:51.620Z	52.315325	13.132687
2023-12-28T10:55:22.911Z	52.318305	13.127779
2023-12-28T10:55:27.505Z	0	0
2023-12-28T11:00:49.221Z	0	0
2023-12-28T11:05:06.102Z	0	0
2023-12-28T11:05:59.953Z	0	0
2023-12-28T11:08:57.985Z	0	0
2023-12-28T11:12:28.266Z	0	0
2023-12-28T11:14:31.574Z	0	0
2023-12-28T11:17:04.048Z	0	0
2023-12-28T11:17:18.426Z	0	0
2023-12-28T11:17:39.986Z	0	0
2023-12-28T11:18:12.733Z	0	0
2023-12-28T11:18:42.309Z	0	0
2023-12-28T11:19:12.804Z	0	0
2023-12-28T11:19:43.309Z	0	0
2023-12-28T11:19:56.316Z	0	0
2023-12-28T11:20:04.903Z	0	0
2023-12-28T11:20:32.576Z	0	0
2023-12-28T11:21:02.879Z	0	0
2023-12-28T11:21:32.917Z	0	0
2023-12-28T11:21:49.308Z	0	0
2023-12-28T11:22:47.137Z	0	0
2023-12-28T11:23:18.571Z	0	0
2023-12-28T11:23:46.878Z	0	0
2023-12-28T11:24:19.677Z	0	0
2023-12-28T11:24:48.028Z	0	0
2023-12-28T11:25:25.162Z	0	0
2023-12-28T11:25:55.984Z	0	0
2023-12-28T11:26:25.911Z	0	0
2023-12-28T11:26:45.175Z	0	0
2023-12-28T11:27:15.048Z	0	0
2023-12-28T11:27:45.930Z	0	0
2023-12-28T11:28:16.033Z	0	0
2023-12-28T11:31:43.339Z	0	0
2023-12-28T11:31:48.338Z	0	0
2023-12-28T11:37:01.683Z	0	0
2023-12-28T11:42:17.366Z	0	0
2023-12-28T11:47:48.924Z	0	0
2023-12-28T11:53:17.855Z	0	0
2023-12-28T11:58:39.471Z	0	0
2023-12-28T11:58:50.576Z	0	0
2023-12-28T11:59:14.859Z	0	0
2023-12-28T11:59:45.547Z	0	0
2023-12-28T12:00:15.494Z	0	0
2023-12-28T12:00:45.557Z	0	0
2023-12-28T12:01:16.243Z	0	0
2023-12-28T12:01:47.718Z	0	0
2023-12-28T12:02:16.834Z	0	0
2023-12-28T12:02:53.862Z	0	0
2023-12-28T12:08:14.499Z	0	0
2023-12-28T12:08:45.543Z	0	0
2023-12-28T12:09:17.173Z	0	0
2023-12-28T12:09:48.065Z	0	0
2023-12-28T12:10:18.377Z	0	0
2023-12-28T12:10:49.039Z	0	0
2023-12-28T12:11:19.051Z	0	0
2023-12-28T12:11:49.942Z	0	0
2023-12-28T12:12:20.572Z	0	0
2023-12-28T12:12:50.986Z	0	0
2023-12-28T12:13:20.437Z	0	0
2023-12-28T12:13:50.785Z	0	0
2023-12-28T12:14:32.657Z	0	0
2023-12-28T12:15:03.303Z	0	0
2023-12-28T12:15:32.932Z	0	0
2023-12-28T12:16:03.466Z	0	0
2023-12-28T12:16:41.201Z	0	0
2023-12-28T12:17:10.999Z	0	0
2023-12-28T12:18:15.469Z	0	0
2023-12-28T12:18:46.836Z	0	0
2023-12-28T12:19:23.016Z	0	0
2023-12-28T12:19:53.869Z	0	0
2023-12-28T12:24:41.333Z	0	0
2023-12-28T12:25:10.398Z	0	0
2023-12-28T12:25:14.813Z	0	0
2023-12-28T12:26:21.648Z	0	0
2023-12-28T12:27:00.158Z	0	0
2023-12-28T12:27:30.979Z	0	0
2023-12-28T12:28:00.857Z	0	0
2023-12-28T12:28:30.493Z	0	0
2023-12-28T12:28:59.061Z	0	0
2023-12-28T12:30:00.330Z	0	0
2023-12-28T12:30:37.852Z	0	0
2023-12-28T12:30:51.366Z	0	0
2023-12-28T12:31:04.424Z	0	0
2023-12-28T12:31:21.886Z	0	0
2023-12-28T12:31:40.038Z	0	0
2023-12-28T12:34:45.956Z	0	0
2023-12-28T12:35:02.095Z	0	0
2023-12-28T12:35:25.812Z	0	0
2023-12-28T12:35:59.607Z	0	0
2023-12-28T12:36:54.576Z	52.315765	13.125285
2023-12-28T12:36:54.695Z	0	0
2023-12-28T12:40:39.754Z	0	0
2023-12-28T12:41:41.066Z	0	0
2023-12-28T12:45:48.341Z	0	0
2023-12-28T12:51:03.974Z	0	0
2023-12-28T12:54:52.191Z	0	0
2023-12-28T12:56:07.946Z	0	0
2023-12-28T12:57:32.350Z	0	0
2023-12-28T13:01:30.198Z	0	0
2023-12-28T13:01:37.463Z	0	0
2023-12-28T13:02:06.303Z	0	0
2023-12-28T13:03:32.159Z	0	0
2023-12-28T13:04:11.374Z	0	0
2023-12-28T13:04:25.151Z	0	0
2023-12-28T13:04:52.360Z	0	0
2023-12-28T13:05:22.955Z	0	0
2023-12-28T13:05:42.106Z	0	0
2023-12-28T13:06:09.245Z	0	0
2023-12-28T13:07:01.262Z	0	0
2023-12-28T13:07:32.155Z	0	0
2023-12-28T13:08:07.807Z	0	0
2023-12-28T13:08:51.518Z	0	0
2023-12-28T13:09:15.593Z	0	0
2023-12-28T13:09:32.548Z	0	0
2023-12-28T13:10:03.477Z	0	0
2023-12-28T13:10:33.249Z	0	0
2023-12-28T13:11:03.678Z	0	0
2023-12-28T13:11:33.573Z	0	0
2023-12-28T13:12:03.869Z	0	0
2023-12-28T13:12:34.051Z	0	0
2023-12-28T13:13:04.892Z	0	0
2023-12-28T13:13:35.949Z	0	0
2023-12-28T13:14:05.969Z	0	0
2023-12-28T13:14:36.175Z	0	0
2023-12-28T13:15:07.079Z	0	0
2023-12-28T13:15:37.940Z	0	0
2023-12-28T13:16:08.526Z	0	0
2023-12-28T13:16:46.111Z	0	0
2023-12-28T13:17:16.009Z	0	0
2023-12-28T13:17:47.092Z	0	0
2023-12-28T13:18:16.755Z	0	0
2023-12-28T13:18:47.011Z	0	0
2023-12-28T13:19:22.600Z	0	0
2023-12-28T13:19:53.039Z	0	0
2023-12-28T13:20:23.497Z	0	0
2023-12-28T13:20:55.005Z	0	0
2023-12-28T13:21:25.193Z	0	0
2023-12-28T13:21:55.930Z	0	0
2023-12-28T13:22:27.224Z	0	0
2023-12-28T13:22:58.068Z	0	0
2023-12-28T13:23:28.506Z	0	0
2023-12-28T13:23:59.983Z	0	0
2023-12-28T13:24:29.685Z	0	0
2023-12-28T13:25:00.195Z	0	0
2023-12-28T13:25:29.963Z	0	0
2023-12-28T13:26:01.426Z	0	0
2023-12-28T13:26:32.007Z	0	0
2023-12-28T13:27:01.954Z	0	0
2023-12-28T13:27:32.843Z	0	0
2023-12-28T13:28:03.979Z	0	0
2023-12-28T13:28:35.054Z	0	0
2023-12-28T13:29:05.884Z	0	0
2023-12-28T13:29:45.744Z	0	0
2023-12-28T13:30:15.951Z	0	0
2023-12-28T13:30:46.241Z	0	0
2023-12-28T13:31:16.864Z	0	0
2023-12-28T13:31:46.660Z	0	0
2023-12-28T13:32:18.058Z	0	0
2023-12-28T13:32:48.180Z	0	0
2023-12-28T13:33:18.026Z	0	0
2023-12-28T13:33:49.337Z	0	0
2023-12-28T13:34:19.192Z	0	0
2023-12-28T13:34:48.956Z	0	0
2023-12-28T13:35:20.000Z	0	0
2023-12-28T13:35:50.301Z	0	0
2023-12-28T14:37:47.632Z	0	0
2023-12-28T14:37:52.712Z	0	0
2023-12-28T14:43:10.984Z	0	0
2023-12-28T14:43:41.943Z	0	0
2023-12-28T14:44:21.981Z	0	0
2023-12-28T14:44:51.857Z	0	0
2023-12-28T14:45:25.723Z	0	0
2023-12-28T14:45:57.370Z	0	0
2023-12-28T14:46:28.217Z	0	0
2023-12-28T14:46:57.686Z	0	0
2023-12-28T14:47:29.150Z	0	0
2023-12-28T14:48:14.888Z	0	0
2023-12-28T14:54:17.868Z	0	0
2023-12-28T14:55:02.259Z	0	0
2023-12-28T14:59:20.584Z	0	0
2023-12-28T14:59:50.553Z	0	0
2023-12-28T15:00:21.076Z	0	0
2023-12-28T15:00:53.032Z	0	0
2023-12-28T15:01:21.720Z	0	0
2023-12-28T15:01:53.042Z	0	0
2023-12-28T15:02:24.260Z	0	0
2023-12-28T15:18:16.483Z	0	0
2023-12-28T15:18:46.944Z	0	0
2023-12-28T15:19:00.893Z	0	0
2023-12-28T15:24:12.859Z	0	0
2023-12-28T15:24:17.456Z	0	0
2023-12-28T15:29:39.979Z	0	0
2023-12-28T15:29:44.923Z	0	0
2023-12-28T15:35:09.401Z	0	0
2023-12-28T15:35:29.069Z	0	0
2023-12-28T15:35:59.849Z	0	0
2023-12-28T15:36:30.840Z	0	0
2023-12-28T15:37:01.506Z	0	0
2023-12-28T15:37:32.089Z	0	0
2023-12-28T15:38:01.979Z	0	0
2023-12-28T15:38:45.856Z	0	0
2023-12-28T15:39:16.387Z	0	0
2023-12-28T15:39:49.024Z	0	0
2023-12-28T15:40:19.096Z	0	0
2023-12-28T15:40:53.357Z	0	0
2023-12-28T15:41:23.619Z	0	0
2023-12-28T15:41:51.416Z	0	0
2023-12-28T15:42:16.845Z	0	0
2023-12-28T15:42:52.800Z	0	0
2023-12-28T15:43:34.695Z	0	0
2023-12-28T15:43:56.146Z	0	0
2023-12-28T15:44:23.961Z	0	0
2023-12-28T15:45:39.886Z	0	0
2023-12-28T15:46:09.966Z	0	0
2023-12-28T15:46:41.139Z	0	0
2023-12-28T15:47:11.474Z	0	0
2023-12-28T15:47:41.334Z	0	0
2023-12-28T15:48:22.131Z	0	0
2023-12-28T15:49:23.862Z	0	0
2023-12-28T15:49:54.969Z	0	0
2023-12-28T15:50:26.683Z	0	0
2023-12-28T15:50:54.727Z	0	0
2023-12-28T15:51:38.173Z	0	0
2023-12-28T15:51:57.354Z	0	0
2023-12-28T15:52:26.723Z	0	0
2023-12-28T15:52:58.844Z	0	0
2023-12-28T15:53:28.035Z	0	0
2023-12-28T15:53:58.679Z	0	0
2023-12-28T15:54:30.141Z	0	0
2023-12-28T15:54:58.504Z	0	0
2023-12-28T15:55:29.374Z	0	0
2023-12-28T15:56:01.537Z	0	0
2023-12-28T15:56:31.407Z	0	0
2023-12-28T15:57:12.039Z	0	0
2023-12-28T15:57:41.324Z	0	0
2023-12-28T15:58:19.654Z	0	0
2023-12-28T15:58:43.650Z	0	0
2023-12-28T15:59:18.237Z	0	0
2023-12-28T15:59:48.031Z	0	0
2023-12-28T16:33:06.359Z	0	0
2023-12-28T16:34:14.669Z	0	0
2023-12-28T16:38:13.083Z	0	0
2023-12-28T16:38:24.022Z	0	0
2023-12-28T16:38:49.842Z	0	0
2023-12-28T16:39:14.476Z	0	0
2023-12-28T16:39:27.200Z	0	0
2023-12-28T16:39:30.353Z	0	0
2023-12-28T16:39:33.854Z	0	0
2023-12-28T16:39:37.392Z	0	0
2023-12-28T16:39:40.893Z	0	0
2023-12-28T16:39:45.369Z	0	0
2023-12-28T16:39:48.797Z	0	0
2023-12-28T16:42:03.885Z	0	0
2023-12-28T16:42:07.885Z	0	0
2023-12-28T16:43:56.897Z	0	0
2023-12-28T16:45:30.994Z	0	0
2023-12-28T16:45:34.968Z	0	0
2023-12-28T16:45:38.345Z	0	0
2023-12-28T16:45:45.868Z	0	0
2023-12-28T16:45:51.950Z	0	0
2023-12-28T16:45:55.579Z	0	0
2023-12-28T16:45:58.370Z	0	0
2023-12-28T16:46:01.977Z	0	0
2023-12-28T16:46:05.883Z	0	0
2023-12-28T16:46:09.885Z	0	0
2023-12-28T16:46:13.960Z	0	0
2023-12-28T16:46:17.924Z	0	0
2023-12-28T16:46:25.955Z	0	0
2023-12-28T16:46:29.378Z	0	0
2023-12-28T16:46:32.884Z	0	0
2023-12-28T16:46:36.448Z	0	0
2023-12-28T16:46:39.388Z	0	0
2023-12-28T16:46:59.364Z	0	0
2023-12-28T16:47:02.363Z	0	0
2023-12-28T16:47:05.855Z	0	0
2023-12-28T16:47:20.838Z	0	0
2023-12-28T16:47:24.367Z	0	0
2023-12-28T16:47:34.834Z	0	0
2023-12-28T16:47:38.820Z	0	0
2023-12-28T16:47:42.815Z	0	0
2023-12-28T16:48:38.318Z	0	0
2023-12-28T16:48:41.704Z	0	0
2023-12-28T16:48:45.941Z	0	0
2023-12-28T16:49:21.017Z	0	0
2023-12-28T16:49:25.006Z	0	0
2023-12-28T16:49:30.517Z	0	0
2023-12-28T16:49:33.879Z	0	0
2023-12-28T16:49:37.861Z	0	0
2023-12-28T16:49:41.897Z	0	0
2023-12-28T16:49:46.368Z	0	0
2023-12-28T16:49:49.329Z	0	0
2023-12-28T16:49:52.318Z	0	0
2023-12-28T16:49:55.521Z	0	0
2023-12-28T16:50:01.863Z	0	0
2023-12-28T16:50:05.333Z	0	0
2023-12-28T16:50:08.882Z	0	0
2023-12-28T16:50:12.996Z	0	0
2023-12-28T16:50:24.879Z	0	0
2023-12-28T16:50:28.411Z	0	0
2023-12-28T16:50:31.880Z	0	0
2023-12-28T16:50:34.933Z	0	0
2023-12-28T16:50:38.881Z	0	0
2023-12-28T16:50:42.086Z	0	0
2023-12-28T16:50:44.896Z	0	0
2023-12-28T16:50:48.409Z	0	0
2023-12-28T16:50:51.952Z	0	0
2023-12-28T16:50:54.322Z	0	0
2023-12-28T16:51:21.186Z	0	0
2023-12-28T16:52:52.700Z	0	0
2023-12-28T16:53:07.660Z	0	0
2023-12-28T16:53:10.803Z	0	0
2023-12-28T16:53:13.896Z	0	0
2023-12-28T16:54:32.040Z	0	0
2023-12-28T16:54:36.463Z	0	0
2023-12-28T16:54:48.887Z	0	0
2023-12-28T16:55:01.453Z	0	0
2023-12-28T16:57:13.727Z	0	0
2023-12-28T16:57:56.056Z	0	0
2023-12-28T16:58:16.203Z	0	0
2023-12-28T16:58:32.973Z	0	0
2023-12-28T16:59:46.246Z	0	0
2023-12-28T16:59:51.618Z	0	0
2023-12-28T17:01:10.110Z	0	0
2023-12-28T17:01:34.039Z	0	0
2023-12-28T17:01:39.079Z	0	0
2023-12-28T17:04:12.127Z	0	0
2023-12-28T17:04:18.951Z	0	0
2023-12-28T17:04:24.040Z	0	0
2023-12-28T17:04:55.156Z	0	0
2023-12-28T17:05:25.734Z	0	0
2023-12-28T17:05:53.551Z	52.400171	13.056082
2023-12-28T17:06:26.164Z	0	0
2023-12-28T17:09:40.291Z	0	0
2023-12-28T17:09:45.471Z	0	0
2023-12-28T17:10:15.689Z	0	0
2023-12-28T17:10:45.977Z	0	0
2023-12-28T17:11:24.401Z	0	0
2023-12-28T17:11:29.610Z	0	0
2023-12-28T17:14:46.543Z	0	0
2023-12-28T17:15:17.000Z	0	0
2023-12-28T17:15:48.119Z	0	0
2023-12-28T17:16:25.915Z	0	0
2023-12-28T17:17:05.928Z	0	0
2023-12-28T17:17:10.649Z	0	0
2023-12-28T17:17:16.283Z	0	0
2023-12-28T17:17:46.682Z	0	0
2023-12-28T17:18:43.510Z	0	0
2023-12-28T17:19:18.951Z	0	0
2023-12-28T17:22:20.503Z	52.400058	13.05253
2023-12-28T17:22:35.696Z	0	0
2023-12-28T17:22:46.260Z	0	0
2023-12-28T17:22:51.595Z	0	0
2023-12-28T17:22:59.189Z	0	0
2023-12-28T17:23:33.731Z	0	0
2023-12-28T17:24:50.649Z	0	0
2023-12-28T17:25:34.858Z	0	0
2023-12-28T17:26:26.574Z	0	0
2023-12-28T17:26:33.105Z	0	0
2023-12-28T17:27:40.932Z	0	0
2023-12-28T17:27:45.417Z	0	0
2023-12-28T17:28:25.406Z	0	0
2023-12-28T17:28:55.538Z	0	0
2023-12-28T17:29:25.248Z	0	0
2023-12-28T17:29:55.411Z	0	0
2023-12-28T17:30:50.780Z	0	0
2023-12-28T17:31:21.127Z	0	0
2023-12-28T17:31:50.809Z	0	0
2023-12-28T17:32:21.301Z	0	0
2023-12-28T17:32:51.522Z	0	0
2023-12-28T17:33:21.220Z	0	0
2023-12-28T17:33:51.782Z	0	0
2023-12-28T17:34:21.862Z	0	0
2023-12-28T17:34:51.569Z	0	0
2023-12-28T17:35:22.139Z	0	0
2023-12-28T17:35:51.393Z	0	0
2023-12-28T17:36:22.093Z	0	0
2023-12-28T17:36:27.411Z	0	0
2023-12-28T17:36:34.614Z	0	0
2023-12-28T17:36:39.940Z	0	0
2023-12-28T17:36:45.177Z	0	0
2023-12-28T17:36:50.133Z	0	0
2023-12-28T17:36:52.329Z	52.399763	13.051903
2023-12-28T17:37:22.156Z	0	0
2023-12-28T17:37:59.199Z	0	0
2023-12-28T17:38:32.647Z	0	0
2023-12-28T17:39:02.656Z	0	0
2023-12-28T17:39:37.998Z	0	0
2023-12-28T17:40:08.798Z	0	0
2023-12-28T17:40:38.965Z	0	0
2023-12-28T17:40:44.096Z	0	0
2023-12-28T17:41:49.904Z	0	0
2023-12-28T17:41:54.477Z	0	0
2023-12-28T17:42:01.229Z	0	0
2023-12-28T17:42:06.467Z	0	0
2023-12-28T17:42:11.637Z	0	0
2023-12-28T17:45:48.828Z	0	0
2023-12-28T17:46:19.657Z	0	0
2023-12-28T17:46:54.548Z	0	0
2023-12-28T17:47:21.121Z	52.399763	13.051903
2023-12-28T17:47:24.339Z	0	0
2023-12-28T17:47:28.893Z	0	0
2023-12-28T17:47:35.462Z	0	0
2023-12-28T17:48:05.940Z	0	0
2023-12-28T17:48:10.585Z	0	0
2023-12-28T17:48:41.087Z	0	0
2023-12-28T17:49:11.607Z	0	0
2023-12-28T17:49:42.426Z	0	0
2023-12-28T17:50:13.041Z	0	0
2023-12-28T17:50:43.040Z	0	0
2023-12-28T17:51:12.617Z	0	0
2023-12-28T17:51:43.442Z	0	0
2023-12-28T17:52:16.105Z	0	0
2023-12-28T17:52:49.896Z	0	0
2023-12-28T17:53:20.625Z	0	0
2023-12-28T17:53:52.120Z	0	0
2023-12-28T17:54:23.074Z	0	0
2023-12-28T17:54:52.541Z	0	0
2023-12-28T17:55:32.961Z	0	0
2023-12-28T17:56:15.345Z	0	0
2023-12-28T17:56:19.959Z	0	0
2023-12-28T17:56:51.655Z	0	0
2023-12-28T17:57:21.853Z	0	0
2023-12-28T17:57:51.950Z	0	0
2023-12-28T17:58:21.923Z	0	0
2023-12-28T17:58:52.097Z	0	0
2023-12-28T17:59:31.914Z	0	0
2023-12-28T18:00:02.554Z	0	0
2023-12-28T18:00:09.714Z	0	0
2023-12-28T18:00:15.539Z	0	0
2023-12-28T18:00:20.175Z	0	0
2023-12-28T18:00:50.464Z	0	0
2023-12-28T18:01:32.005Z	0	0
2023-12-28T18:02:02.289Z	0	0
2023-12-28T18:02:32.957Z	0	0
2023-12-28T18:03:03.077Z	0	0
2023-12-28T18:03:32.753Z	0	0
2023-12-28T18:04:03.266Z	0	0
2023-12-28T18:04:33.459Z	0	0
2023-12-28T18:05:16.352Z	0	0
2023-12-28T18:05:48.132Z	0	0
2023-12-28T18:06:18.339Z	0	0
2023-12-28T18:06:48.775Z	0	0
2023-12-28T18:07:19.166Z	0	0
2023-12-28T18:07:49.106Z	0	0
2023-12-28T18:08:24.337Z	0	0
2023-12-28T18:09:03.336Z	0	0
2023-12-28T18:09:33.804Z	0	0
2023-12-28T18:10:03.918Z	0	0
2023-12-28T18:10:34.503Z	0	0
2023-12-28T18:11:05.047Z	0	0
2023-12-28T18:11:35.022Z	0	0
2023-12-28T18:12:06.049Z	0	0
2023-12-28T18:12:37.196Z	0	0
2023-12-28T18:13:06.950Z	0	0
2023-12-28T18:13:43.764Z	0	0
2023-12-28T18:14:15.125Z	0	0
2023-12-28T18:14:45.448Z	0	0
2023-12-28T18:14:50.052Z	0	0
2023-12-28T18:14:56.936Z	0	0
2023-12-28T18:15:01.599Z	0	0
2023-12-28T18:15:06.338Z	0	0
2023-12-28T18:15:12.542Z	0	0
2023-12-28T18:15:45.889Z	0	0
2023-12-28T18:16:15.355Z	0	0
2023-12-28T18:17:02.015Z	0	0
2023-12-28T18:17:07.194Z	0	0
2023-12-28T18:17:41.139Z	0	0
2023-12-28T18:18:11.333Z	0	0
2023-12-28T18:18:40.944Z	0	0
2023-12-28T18:19:11.451Z	0	0
2023-12-28T18:20:17.015Z	0	0
2023-12-28T18:20:22.130Z	0	0
2023-12-28T18:20:28.871Z	0	0
2023-12-28T18:20:33.556Z	0	0
2023-12-28T18:21:56.541Z	0	0
2023-12-28T18:22:28.751Z	0	0
2023-12-28T18:50:17.530Z	0	0
2023-12-28T18:50:22.557Z	0	0
2023-12-28T18:50:52.369Z	0	0
2023-12-28T18:51:22.443Z	0	0
2023-12-28T18:51:53.824Z	0	0
2023-12-28T18:52:33.376Z	0	0
2023-12-28T18:53:03.949Z	0	0
2023-12-28T18:53:34.931Z	0	0
2023-12-28T18:54:04.551Z	0	0
2023-12-28T18:54:35.007Z	0	0
2023-12-28T18:55:05.418Z	0	0
2023-12-28T18:55:40.704Z	0	0
2023-12-28T18:56:17.648Z	0	0
2023-12-28T18:56:22.322Z	0	0
2023-12-28T18:56:52.499Z	0	0
2023-12-28T18:57:23.913Z	0	0
2023-12-28T18:57:53.529Z	0	0
2023-12-28T18:58:24.845Z	0	0
2023-12-28T18:58:54.905Z	0	0
2023-12-28T18:59:30.594Z	0	0
2023-12-28T19:00:00.538Z	0	0
2023-12-28T19:00:31.889Z	0	0
2023-12-28T19:01:02.036Z	0	0
2023-12-28T19:01:41.915Z	0	0
2023-12-28T19:02:14.970Z	0	0
2023-12-28T19:02:45.526Z	0	0
2023-12-28T19:02:50.060Z	0	0
2023-12-28T19:02:56.875Z	0	0
2023-12-28T19:03:02.486Z	0	0
2023-12-28T19:03:07.508Z	0	0
2023-12-28T19:03:12.973Z	0	0
2023-12-28T19:03:18.041Z	0	0
2023-12-28T19:03:48.910Z	0	0
2023-12-28T19:04:19.328Z	0	0
2023-12-28T19:08:13.200Z	0	0
2023-12-28T19:08:18.275Z	0	0
2023-12-28T19:08:25.392Z	0	0
2023-12-28T19:08:30.470Z	0	0
2023-12-28T19:08:35.422Z	0	0
2023-12-28T19:09:12.358Z	0	0
2023-12-28T19:09:43.973Z	0	0
2023-12-28T19:10:14.909Z	0	0
2023-12-28T19:10:45.345Z	0	0
2023-12-28T19:11:16.912Z	0	0
2023-12-28T19:11:46.961Z	0	0
2023-12-28T19:12:17.960Z	0	0
2023-12-28T19:12:48.951Z	0	0
2023-12-28T19:13:29.325Z	0	0
